Template model,Taget model,Target chemical,Target ID,Air condition,Carbon source,Target reaction,Previous cofactor,New cofactor,Improved YT (mol/mol),Previous YT (mol/mol),Increased percentage (%)
iML1515,iML1515_3mb,isovalerate,3mb,microaerobic,fructose,FLDR2,NADPH,NADH,0.657875583949064,0.427913673905712,53.7402574552973
iML1515,iML1515_3mb,isovalerate,3mb,aerobic,D-galactose,IPMD,NADH,NADPH,0.756870273332653,0.747814282056894,1.21099469387651
iML1515,iML1515_3mb,isovalerate,3mb,aerobic,D-galactose,KARA1,NADPH,NADH,0.756907168785301,0.747814282056894,1.21592846600857
iML1515,iML1515_3mb,isovalerate,3mb,aerobic,D-galactose,GAPD,NADH,NADPH,0.770715214069394,0.747814282056894,3.06238227351181
iML1515,iML1515_3mb,isovalerate,3mb,anaerobic,D-galactose,GAPD,NADH,NADPH,0.527449715481228,0.345931889060146,52.4721288095881
iML1515,iML1515_3mb,isovalerate,3mb,anaerobic,D-galactose,IPMD,NADH,NADPH,0.380594617974815,0.345931889060146,10.0201022255691
iML1515,iML1515_3mb,isovalerate,3mb,anaerobic,D-galactose,KARA1,NADPH,NADH,0.380630763055384,0.345931889060146,10.0305508374815
iML1515,iML1515_3mb,isovalerate,3mb,anaerobic,D-galactose,FLDR2,NADPH,NADH,0.543485571644313,0.345931889060146,57.1076818390162
iML1515,iML1515_3mb,isovalerate,3mb,microaerobic,D-galactose,GAPD,NADH,NADPH,0.568629269784158,0.38715123279545,46.8752315931773
iML1515,iML1515_3mb,isovalerate,3mb,microaerobic,D-galactose,IPMD,NADH,NADPH,0.425914824583756,0.38715123279545,10.01251927016
iML1515,iML1515_3mb,isovalerate,3mb,microaerobic,D-galactose,KARA1,NADPH,NADH,0.426001547983248,0.38715123279545,10.0349196636355
iML1515,iML1515_3mb,isovalerate,3mb,microaerobic,D-galactose,FLDR2,NADPH,NADH,0.594049111743445,0.38715123279545,53.4411003819039
iML1515,iML1515_3mb,isovalerate,3mb,aerobic,glycerol,GLYCDx,NADH,NADPH,0.422275652430867,0.410901486120737,2.76810055313063
iML1515,iML1515_3mb,isovalerate,3mb,aerobic,glycerol,IPMD,NADH,NADPH,0.415669375319396,0.410901486120737,1.16034849220723
iML1515,iML1515_3mb,isovalerate,3mb,aerobic,glycerol,KARA1,NADPH,NADH,0.415694189580482,0.410901486120737,1.16638747282031
iML1515,iML1515_3mb,isovalerate,3mb,aerobic,glycerol,GAPD,NADH,NADPH,0.422143047275599,0.410901486120737,2.73582878976468
iML1515,iML1515_3mb,isovalerate,3mb,anaerobic,glycerol,FLDR2,NADPH,NADH,0.247487925566604,0.066606770485346,271.565718864951
iML1515,iML1515_3mb,isovalerate,3mb,anaerobic,glycerol,KARA1,NADPH,NADH,0.0732899048132887,0.066606770485346,10.0337162111966
iML1515,iML1515_3mb,isovalerate,3mb,anaerobic,glycerol,IPMD,NADH,NADPH,0.0732843495420246,0.066606770485346,10.0253758109285
iML1515,iML1515_3mb,isovalerate,3mb,microaerobic,glycerol,GAPD,NADH,NADPH,0.177874390734362,0.0870603367079944,104.311627384309
iML1515,iML1515_3mb,isovalerate,3mb,microaerobic,glycerol,FLDR2,NADPH,NADH,0.272490594463342,0.0870603367079944,212.990512978708
iML1515,iML1515_3mb,isovalerate,3mb,microaerobic,glycerol,KARA1,NADPH,NADH,0.0957992631570888,0.0870603367079944,10.0377815886529
iML1515,iML1515_3mb,isovalerate,3mb,microaerobic,glycerol,IPMD,NADH,NADPH,0.095780492703546,0.0870603367079944,10.0162213072981
iML1515,iML1515_3mb,isovalerate,3mb,aerobic,D-xylose,IPMD,NADH,NADPH,0.62989306573058,0.622271922131158,1.22472882487141
iML1515,iML1515_3mb,isovalerate,3mb,aerobic,D-xylose,KARA1,NADPH,NADH,0.629928574904649,0.622271922131158,1.23043520062231
iML1515,iML1515_3mb,isovalerate,3mb,aerobic,D-xylose,GAPD,NADH,NADPH,0.641440419222858,0.622271922131158,3.08040527138862
iML1515,iML1515_3mb,isovalerate,3mb,anaerobic,D-xylose,IPMD,NADH,NADPH,0.309686986976415,0.281473534500328,10.0234832117242
iML1515,iML1515_3mb,isovalerate,3mb,anaerobic,D-xylose,KARA1,NADPH,NADH,0.309715992790525,0.281473534500328,10.0337881997798
iML1515,iML1515_3mb,isovalerate,3mb,microaerobic,D-xylose,GAPD,NADH,NADPH,0.467071891083089,0.315815814648046,47.8937625728486
iML1515,iML1515_3mb,isovalerate,3mb,microaerobic,D-xylose,IPMD,NADH,NADPH,0.347472283517153,0.315815814648046,10.023712366775
iML1515,iML1515_3mb,isovalerate,3mb,microaerobic,D-xylose,KARA1,NADPH,NADH,0.347507983723459,0.315815814648046,10.0350164891938
iML1515,iML1515_3mb,isovalerate,3mb,microaerobic,D-xylose,FLDR2,NADPH,NADH,0.484366407011759,0.315815814648046,53.3699025020487
iML1515,iML1515_3mb,isovalerate,3mb,aerobic,L-arabinose,KARA1,NADPH,NADH,0.629928480207179,0.622305475174654,1.22496190964493
iML1515,iML1515_3mb,isovalerate,3mb,aerobic,L-arabinose,GAPD,NADH,NADPH,0.641440333532615,0.622305475174654,3.07483368237933
iML1515,iML1515_3mb,isovalerate,3mb,anaerobic,L-arabinose,KARA1,NADPH,NADH,0.309716724994582,0.281486005220553,10.0291734759278
iML1515,iML1515_3mb,isovalerate,3mb,anaerobic,L-arabinose,FLDR2,NADPH,NADH,0.442229994788249,0.281486005220553,57.1054995937533
iML1515,iML1515_3mb,isovalerate,3mb,microaerobic,L-arabinose,GAPD,NADH,NADPH,0.467071056418979,0.315816335528041,47.8932543619197
iML1515,iML1515_3mb,isovalerate,3mb,microaerobic,L-arabinose,IPMD,NADH,NADPH,0.347472283517277,0.315816335528041,10.0235309032725
iML1515,iML1515_3mb,isovalerate,3mb,microaerobic,L-arabinose,KARA1,NADPH,NADH,0.347525772253115,0.315816335528041,10.0404675622799
iML1515,iML1515_3mb,isovalerate,3mb,microaerobic,L-arabinose,FLDR2,NADPH,NADH,0.484334071965304,0.315816335528041,53.3594109866114
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,anaerobic,D-glucose,GLUDy,NADPH,NADH,0.0945748923710722,0.0915479453540036,3.3064062829196
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,anaerobic,D-glucose,FLDR2,NADPH,NADH,0.110458886209046,0.0915479453540036,20.6568708690479
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,anaerobic,D-glucose,PDH,NADH,NADPH,0.0931201540308731,0.0915479453540036,1.71736096401726
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,anaerobic,D-glucose,GAPD,NADH,NADPH,0.1139183849536,0.0915479453540036,24.4357637007512
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,microaerobic,D-glucose,GLUDy,NADPH,NADH,0.109166490851891,0.105683335274394,3.29584183585105
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,microaerobic,D-glucose,PDH,NADH,NADPH,0.107490979906721,0.105683335274394,1.71043488326108
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,microaerobic,D-glucose,FLDR2,NADPH,NADH,0.124811722418923,0.105683335274394,18.0997194069096
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,microaerobic,D-glucose,GAPD,NADH,NADPH,0.128725194906192,0.105683335274394,21.8027369896794
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,anaerobic,fructose,GLUDy,NADPH,NADH,0.0945748923710474,0.0915479453539663,3.30640628293454
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,anaerobic,fructose,FLDR2,NADPH,NADH,0.110458939941187,0.0915479453539663,20.6569295619932
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,anaerobic,fructose,PDH,NADH,NADPH,0.093123566051707,0.0915479453539663,1.7210879956383
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,anaerobic,fructose,GAPD,NADH,NADPH,0.113918397283643,0.0915479453539663,24.4357771692006
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,microaerobic,fructose,GLUDy,NADPH,NADH,0.109173679825093,0.105689786552278,3.29633864015075
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,microaerobic,fructose,PDH,NADH,NADPH,0.107501381193204,0.105689786552278,1.71406783949767
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,microaerobic,fructose,FLDR2,NADPH,NADH,0.124817909988177,0.105689786552278,18.0983650926744
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,microaerobic,fructose,GAPD,NADH,NADPH,0.128719818649657,0.105689786552278,21.7902153544307
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,anaerobic,D-galactose,GAPD,NADH,NADPH,0.101895808099854,0.0789344745623662,29.0891067113479
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,microaerobic,D-galactose,GLUDy,NADPH,NADH,0.0960424037331836,0.0928905320794623,3.39310324008592
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,microaerobic,D-galactose,FLDR2,NADPH,NADH,0.11317111173405,0.0928905320794623,21.8327736967199
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,microaerobic,D-galactose,GAPD,NADH,NADPH,0.116702070441896,0.0928905320794623,25.6339777901854
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,anaerobic,glycerol,FLDR2,NADPH,NADH,0.0449975988285132,0.0185486873924963,142.591822679143
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,anaerobic,glycerol,GLYCDx,NADH,NADPH,0.0351800195048939,0.0185486873924963,89.6631214946547
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,microaerobic,glycerol,FLDR2,NADPH,NADH,0.0521352596140688,0.0248751651943881,109.587591506048
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,microaerobic,glycerol,GAPD,NADH,NADPH,0.0399492553380037,0.0248751651943881,60.5989549247951
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,anaerobic,D-xylose,GLUDy,NADPH,NADH,0.0657783843484534,0.0636767884331283,3.30041129120723
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,anaerobic,D-xylose,FLDR2,NADPH,NADH,0.080401704278233,0.0636767884331283,26.2653256495005
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,anaerobic,D-xylose,PDH,NADH,NADPH,0.0647704414242055,0.0636767884331283,1.71750651687738
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,anaerobic,D-xylose,GAPD,NADH,NADPH,0.0829095148168143,0.0636767884331283,30.2036689615458
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,microaerobic,D-xylose,GLUDy,NADPH,NADH,0.0777985463565856,0.0752451923076499,3.39337832840669
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,microaerobic,D-xylose,FLDR2,NADPH,NADH,0.0923691400221804,0.0752451923076499,22.7575306665668
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,microaerobic,D-xylose,PDH,NADH,NADPH,0.0765669451090723,0.0752451923076499,1.75659435624571
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,microaerobic,D-xylose,GAPD,NADH,NADPH,0.0952479301324296,0.0752451923076499,26.5834097984571
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,anaerobic,L-arabinose,FLDR2,NADPH,NADH,0.0804077216086072,0.0636768445244161,26.2746642192293
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,anaerobic,L-arabinose,PDH,NADH,NADPH,0.0647730423151109,0.0636768445244161,1.72150143255684
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,anaerobic,L-arabinose,GAPD,NADH,NADPH,0.0829099968661874,0.0636768445244161,30.2043112930895
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,microaerobic,L-arabinose,GLUDy,NADPH,NADH,0.0777985463570975,0.0752455535306014,3.39288198000684
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,microaerobic,L-arabinose,FLDR2,NADPH,NADH,0.0923736914425041,0.0752455535306014,22.7629901146742
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,microaerobic,L-arabinose,PDH,NADH,NADPH,0.0765722001293491,0.0752455535306014,1.76308969301188
iML1515,iML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,microaerobic,L-arabinose,GAPD,NADH,NADPH,0.095247901089642,0.0752455535306014,26.5827635262273
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,aerobic,D-glucose,GAPD,NADH,NADPH,1.25830531328764,1.24581698488951,1.0024207848827
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,anaerobic,D-glucose,GAPD,NADH,NADPH,1.01784343915784,0.850480090470312,19.6786909608877
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,anaerobic,D-glucose,PDH,NADH,NADPH,1.0178231984477,0.850480090470312,19.6763110450773
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,microaerobic,D-glucose,GAPD,NADH,NADPH,1.05730252375914,0.921288081871386,14.7635082407101
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,microaerobic,D-glucose,PDH,NADH,NADPH,1.05631707354943,0.921288081871386,14.6565438471504
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,aerobic,fructose,GAPD,NADH,NADPH,1.24565987752083,1.22754515815623,1.47568659647603
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,aerobic,fructose,PDH,NADH,NADPH,1.24437037980617,1.22754515815623,1.37063973069753
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,aerobic,fructose,AKGDH,NADH,NADPH,1.2420013030768,1.22754515815623,1.17764668977873
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,aerobic,fructose,MDH,NADH,NADPH,1.24363849236837,1.22754515815623,1.31101769293002
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,anaerobic,fructose,GAPD,NADH,NADPH,1.01145647924928,0.850533837546894,18.9201927775766
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,anaerobic,fructose,PDH,NADH,NADPH,1.01149055965026,0.850533837546894,18.9241997199787
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,microaerobic,fructose,GAPD,NADH,NADPH,1.04647325140598,0.921337392037821,13.581979896787299
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,microaerobic,fructose,PDH,NADH,NADPH,1.04557119616519,0.921337392037821,13.4840727404527
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,anaerobic,D-galactose,GAPD,NADH,NADPH,0.955293799753812,0.760914559971463,25.5454751437059
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,anaerobic,D-galactose,PDH,NADH,NADPH,0.941202387603883,0.760914559971463,23.6935704895936
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,microaerobic,D-galactose,GAPD,NADH,NADPH,1.00725160270428,0.831668534589961,21.1121451409598
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,microaerobic,D-galactose,PDH,NADH,NADPH,1.00659891812154,0.831668534589961,21.033666209078
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,aerobic,glycerol,GLYCDx,NADH,NADPH,0.729268752815326,0.720382150550765,1.23359556559898
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,anaerobic,glycerol,FLDR2,NADPH,NADH,0.346498643247786,0.210054707286534,64.9563809941808
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,anaerobic,glycerol,PDH,NADH,NADPH,0.244226126435718,0.210054707286534,16.2678664004285
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,anaerobic,glycerol,GLYCDx,NADH,NADPH,0.41239692763897,0.210054707286534,96.3283436806882
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,microaerobic,glycerol,FLDR2,NADPH,NADH,0.381521912230836,0.267410406590353,42.672799123817
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,microaerobic,glycerol,PDH,NADH,NADPH,0.312906174481904,0.267410406590353,17.0134619933644
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,anaerobic,D-xylose,PDH,NADH,NADPH,0.759265914765767,0.619155955222147,22.6291870992906
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,microaerobic,D-xylose,GAPD,NADH,NADPH,0.829464181572841,0.67811252442522,22.3195489975514
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,microaerobic,D-xylose,PDH,NADH,NADPH,0.82946415911433,0.67811252442522,22.3195456856364
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,anaerobic,L-arabinose,PDH,NADH,NADPH,0.759269339189579,0.619121992705114,22.6364671479561
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,microaerobic,L-arabinose,GAPD,NADH,NADPH,0.829464159117542,0.678112524425839,22.3195456859984
iML1515,iML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,microaerobic,L-arabinose,PDH,NADH,NADPH,0.829454322947658,0.678112524425839,22.3180951642149
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,aerobic,D-glucose,GLUDy,NADPH,NADH,1.24712179621592,1.20349978240019,3.62459673476036
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,aerobic,D-glucose,GAPD,NADH,NADPH,1.23208813272962,1.20349978240019,2.37543460725924
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,aerobic,D-glucose,ASAD,NADPH,NADH,1.22449832924455,1.20349978240019,1.74479024852654
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,anaerobic,D-glucose,GLUDy,NADPH,NADH,0.853208785005787,0.593674596740721,43.7165729660507
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,anaerobic,D-glucose,PDH,NADH,NADPH,0.709389780828006,0.593674596740721,19.4913484125077
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,anaerobic,D-glucose,FLDR2,NADPH,NADH,0.607524144921365,0.593674596740721,2.33285174347657
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,anaerobic,D-glucose,GAPD,NADH,NADPH,0.892652621235967,0.593674596740721,50.3605891403535
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,anaerobic,D-glucose,ASAD,NADPH,NADH,0.70905889837739,0.593674596740721,19.435613763858
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,microaerobic,D-glucose,GLUDy,NADPH,NADH,0.924348809054056,0.658097802598899,40.4576653202156
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,microaerobic,D-glucose,PDH,NADH,NADPH,0.776755725680967,0.658097802598899,18.0304390340576
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,microaerobic,D-glucose,GAPD,NADH,NADPH,0.943153182837428,0.658097802598899,43.3150481756381
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,microaerobic,D-glucose,ASAD,NADPH,NADH,0.768097038799369,0.658097802598899,16.7147247363644
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,aerobic,fructose,GLUDy,NADPH,NADH,1.24189611948962,1.17629778506526,5.57667754349464
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,aerobic,fructose,MDH,NADH,NADPH,1.20047108898924,1.17629778506526,2.05503268227607
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,aerobic,fructose,PDH,NADH,NADPH,1.20125403946168,1.17629778506526,2.12159324902876
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,aerobic,fructose,GAPD,NADH,NADPH,1.22248961989874,1.17629778506526,3.92688275196591
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,anaerobic,fructose,PDH,NADH,NADPH,0.709389780834019,0.593674569609977,19.4913538742382
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,anaerobic,fructose,FLDR2,NADPH,NADH,0.607523030899017,0.593674569609977,2.33266877140077
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,anaerobic,fructose,GAPD,NADH,NADPH,0.892610876154546,0.593674569609977,50.3535643679262
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,anaerobic,fructose,ASAD,NADPH,NADH,0.709056984950111,0.593674569609977,19.4352969196466
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,microaerobic,fructose,ASAD,NADPH,NADH,0.768097140911107,0.658098764197429,16.7145697117095
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,microaerobic,fructose,GLUDy,NADPH,NADH,0.924309002653013,0.658098764197429,40.4514113896316
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,microaerobic,fructose,GAPD,NADH,NADPH,0.943201215664871,0.658098764197429,43.3221374933186
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,microaerobic,fructose,PDH,NADH,NADPH,0.77675495646194,0.658098764197429,18.0301496856957
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,aerobic,D-galactose,GLUDy,NADPH,NADH,1.24036713103536,1.20314666659756,3.09359328094631
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,aerobic,D-galactose,GAPD,NADH,NADPH,1.22769691101942,1.20314666659756,2.04050304949816
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,aerobic,D-galactose,ASAD,NADPH,NADH,1.22118137791286,1.20314666659756,1.49896199823196
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,anaerobic,D-galactose,PDH,NADH,NADPH,0.634627379795573,0.511878874119003,23.9799905569131
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,anaerobic,D-galactose,FLDR2,NADPH,NADH,0.543504329346633,0.511878874119003,6.17830835118178
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,anaerobic,D-galactose,ASAD,NADPH,NADH,0.62595767636596,0.511878874119003,22.2862884199506
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,microaerobic,D-galactose,GLUDy,NADPH,NADH,0.834312983460498,0.585490390768774,42.4981513983533
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,microaerobic,D-galactose,PDH,NADH,NADPH,0.701917188152593,0.585490390768774,19.8853472609423
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,microaerobic,D-galactose,FLDR2,NADPH,NADH,0.594049111736545,0.585490390768774,1.46180383191829
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,microaerobic,D-galactose,GAPD,NADH,NADPH,0.879228807351727,0.585490390768774,50.1696391971971
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,microaerobic,D-galactose,ASAD,NADPH,NADH,0.693334699000118,0.585490390768774,18.4194838944735
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,aerobic,glycerol,GLYCDx,NADH,NADPH,0.713978127332911,0.689081798093195,3.61297153815525
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,aerobic,glycerol,GLUDy,NADPH,NADH,0.721025375164165,0.689081798093195,4.63567274006704
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,aerobic,glycerol,GAPD,NADH,NADPH,0.70888169753128,0.689081798093195,2.87337432114369
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,aerobic,glycerol,ASAD,NADPH,NADH,0.707351521629184,0.689081798093195,2.65131419615851
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,anaerobic,glycerol,GLYCDx,NADH,NADPH,0.309297691273675,0.133672034301486,131.385489784707
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,anaerobic,glycerol,PDH,NADH,NADPH,0.146520457922763,0.133672034301486,9.61190101461219
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,microaerobic,glycerol,GLUDy,NADPH,NADH,0.268518677003248,0.170188754282991,57.7769801151218
iML1515,iML1515_met_57484,trimethylenediaminium,met_57484,microaerobic,glycerol,PDH,NADH,NADPH,0.19154288612037,0.170188754282991,12.5473224875196
